data_ID,gender,hold racket handed,play years_0,play years_1,play years_2,level_0,level_1,level_2
29454,0,0,1,0,0,0,1,0
29455,0,0,1,0,0,0,1,0
29456,0,0,1,0,0,0,1,0
29457,0,0,1,0,0,0,1,0
29458,0,0,1,0,0,0,1,0
29459,0,0,1,0,0,0,1,0
29460,0,0,1,0,0,0,1,0
29461,0,0,1,0,0,0,1,0
29462,0,0,1,0,0,0,1,0
29463,0,0,1,0,0,0,1,0
29464,0,0,1,0,0,0,1,0
29465,0,0,1,0,0,0,1,0
29466,0,0,1,0,0,0,1,0
29467,0,0,1,0,0,0,1,0
29468,0,0,1,0,0,0,1,0
29469,0,0,1,0,0,0,1,0
29470,0,0,1,0,0,0,1,0
29471,0,0,1,0,0,0,1,0
29472,0,0,1,0,0,0,1,0
29473,0,0,1,0,0,0,1,0
29474,0,0,1,0,0,0,1,0
29475,0,0,1,0,0,0,1,0
29476,0,0,1,0,0,0,1,0
29477,0,0,1,0,0,0,1,0
29478,0,0,1,0,0,0,1,0
29479,0,0,1,0,0,0,1,0
29480,0,0,1,0,0,0,1,0
29481,0,0,1,0,0,0,1,0
29482,0,0,1,0,0,0,1,0
29483,0,0,1,0,0,0,1,0
29484,0,0,1,0,0,0,1,0
29485,0,0,1,0,0,0,1,0
29486,0,0,1,0,0,0,1,0
29487,0,0,1,0,0,0,1,0
29488,0,0,1,0,0,0,1,0
29489,0,0,1,0,0,0,1,0
29490,0,0,1,0,0,0,1,0
29491,0,0,1,0,0,0,1,0
29492,0,0,1,0,0,0,1,0
29493,0,0,1,0,0,0,1,0
29494,0,0,1,0,0,0,1,0
29495,0,0,1,0,0,0,1,0
29496,0,0,1,0,0,0,1,0
29497,0,0,1,0,0,0,1,0
29498,0,0,1,0,0,0,1,0
29499,0,0,1,0,0,0,1,0
29500,0,0,1,0,0,0,1,0
29501,0,0,1,0,0,0,1,0
29502,0,0,1,0,0,0,1,0
29503,0,0,1,0,0,0,1,0
29504,0,0,1,0,0,0,1,0
29505,0,0,1,0,0,0,1,0
29506,0,0,1,0,0,0,1,0
29507,0,0,1,0,0,0,1,0
29508,0,0,1,0,0,0,1,0
29509,0,0,1,0,0,0,1,0
29510,0,0,1,0,0,0,1,0
29511,0,0,1,0,0,0,1,0
29512,0,0,1,0,0,0,1,0
29513,0,0,1,0,0,0,1,0
29514,0,0,1,0,0,0,1,0
29515,0,0,1,0,0,0,1,0
29516,0,0,1,0,0,0,1,0
29517,0,0,1,0,0,0,1,0
29518,0,0,1,0,0,0,1,0
29519,0,0,1,0,0,0,1,0
29520,0,0,1,0,0,0,1,0
29521,0,0,1,0,0,0,1,0
29522,0,0,1,0,0,0,1,0
29523,0,0,1,0,0,0,1,0
29524,0,0,1,0,0,0,1,0
29525,0,0,1,0,0,0,1,0
29526,0,0,1,0,0,0,1,0
29527,0,0,1,0,0,0,1,0
29528,0,0,1,0,0,0,1,0
29529,0,0,1,0,0,0,1,0
29530,0,0,1,0,0,0,1,0
29531,0,0,1,0,0,0,1,0
29532,0,0,1,0,0,0,1,0
29533,0,0,1,0,0,0,1,0
29534,0,0,1,0,0,0,1,0
29535,0,0,1,0,0,0,1,0
29536,0,0,1,0,0,0,1,0
29537,0,0,1,0,0,0,1,0
29538,0,0,1,0,0,0,1,0
29539,0,0,1,0,0,0,1,0
29540,0,0,1,0,0,0,1,0
29541,0,0,1,0,0,0,1,0
29542,0,0,1,0,0,0,1,0
29543,0,0,1,0,0,0,1,0
29544,0,0,1,0,0,0,1,0
29545,0,0,1,0,0,0,1,0
29546,0,0,1,0,0,0,1,0
29547,0,0,1,0,0,0,1,0
29548,0,0,1,0,0,0,1,0
29549,0,0,1,0,0,0,1,0
29550,0,0,1,0,0,0,1,0
29551,0,0,1,0,0,0,1,0
29552,0,0,1,0,0,0,1,0
29553,0,0,1,0,0,0,1,0
29554,0,0,1,0,0,0,1,0
29555,0,0,1,0,0,0,1,0
29556,0,0,1,0,0,0,1,0
29557,0,0,1,0,0,0,1,0
29558,0,0,1,0,0,0,1,0
29559,0,0,1,0,0,0,1,0
29560,0,0,1,0,0,0,1,0
29561,0,0,1,0,0,0,1,0
29562,0,0,1,0,0,0,1,0
29563,0,0,1,0,0,0,1,0
29564,0,0,1,0,0,0,1,0
29565,0,0,1,0,0,0,1,0
29566,0,0,1,0,0,0,1,0
29567,0,0,1,0,0,0,1,0
29568,0,0,1,0,0,0,1,0
29569,0,0,1,0,0,0,1,0
29570,0,0,1,0,0,0,1,0
29571,0,0,1,0,0,0,1,0
29572,0,0,1,0,0,0,1,0
29573,0,0,1,0,0,0,1,0
29574,0,0,1,0,0,0,1,0
29575,0,0,1,0,0,0,1,0
29576,0,0,1,0,0,0,1,0
29577,0,0,1,0,0,0,1,0
29578,0,0,1,0,0,0,1,0
29579,0,0,1,0,0,0,1,0
29580,0,0,1,0,0,0,1,0
29581,0,0,1,0,0,0,1,0
29582,0,0,1,0,0,0,1,0
29583,0,0,1,0,0,0,1,0
29584,0,0,1,0,0,0,1,0
29585,0,0,1,0,0,0,1,0
29586,0,0,1,0,0,0,1,0
29587,0,0,1,0,0,0,1,0
29588,0,0,1,0,0,0,1,0
29589,0,0,1,0,0,0,1,0
29590,0,0,1,0,0,0,1,0
29591,0,0,1,0,0,0,1,0
29592,0,0,1,0,0,0,1,0
29593,0,0,1,0,0,0,1,0
29594,0,0,1,0,0,0,1,0
29595,0,0,1,0,0,0,1,0
29596,0,0,1,0,0,0,1,0
29597,0,0,1,0,0,0,1,0
29598,0,0,1,0,0,0,1,0
29599,0,0,1,0,0,0,1,0
29600,0,0,1,0,0,0,1,0
29601,0,0,1,0,0,0,1,0
29602,0,0,1,0,0,0,1,0
29603,0,0,1,0,0,0,1,0
29604,0,0,1,0,0,0,1,0
29605,0,0,1,0,0,0,1,0
29606,0,0,1,0,0,0,1,0
29607,0,0,1,0,0,0,1,0
29608,0,0,1,0,0,0,1,0
29609,0,0,1,0,0,0,1,0
29610,0,0,1,0,0,0,1,0
29611,0,0,1,0,0,0,1,0
29612,0,0,1,0,0,0,1,0
29613,0,0,1,0,0,0,1,0
29614,0,0,1,0,0,0,1,0
29615,0,0,1,0,0,0,1,0
29616,0,0,1,0,0,0,1,0
29617,0,0,1,0,0,0,1,0
29618,0,0,1,0,0,0,1,0
29619,0,0,1,0,0,0,1,0
29620,0,0,1,0,0,0,1,0
29621,0,0,1,0,0,0,1,0
29622,0,0,1,0,0,0,1,0
29623,0,0,1,0,0,0,1,0
29624,0,0,1,0,0,0,1,0
29625,0,0,1,0,0,0,1,0
29626,0,0,1,0,0,0,1,0
29627,0,0,1,0,0,0,1,0
29628,0,0,1,0,0,0,1,0
29629,0,0,1,0,0,0,1,0
29630,0,0,1,0,0,0,1,0
29631,0,0,1,0,0,0,1,0
29632,0,0,1,0,0,0,1,0
29633,0,0,1,0,0,0,1,0
29634,0,0,1,0,0,0,1,0
29635,0,0,1,0,0,0,1,0
29636,0,0,1,0,0,0,1,0
29637,0,0,1,0,0,0,1,0
29638,0,0,1,0,0,0,1,0
29639,0,0,1,0,0,0,1,0
29640,0,0,1,0,0,0,1,0
29641,0,0,1,0,0,0,1,0
29642,0,0,1,0,0,0,1,0
29643,0,0,1,0,0,0,1,0
29644,0,0,1,0,0,0,1,0
29645,0,0,1,0,0,0,1,0
29646,0,0,1,0,0,0,1,0
29647,0,0,1,0,0,0,1,0
29648,0,0,1,0,0,0,1,0
29649,0,0,1,0,0,0,1,0
29650,0,0,1,0,0,0,1,0
29651,0,0,1,0,0,0,1,0
29652,0,0,1,0,0,0,1,0
29653,0,0,1,0,0,0,1,0
29654,0,0,1,0,0,0,1,0
29655,0,0,1,0,0,0,1,0
29656,0,0,1,0,0,0,1,0
29657,0,0,1,0,0,0,1,0
29658,0,0,1,0,0,0,1,0
29659,0,0,1,0,0,0,1,0
29660,0,0,1,0,0,0,1,0
29661,0,0,1,0,0,0,1,0
29662,0,0,1,0,0,0,1,0
29663,0,0,1,0,0,0,1,0
29664,0,0,1,0,0,0,1,0
29665,0,0,1,0,0,0,1,0
29666,0,0,1,0,0,0,1,0
29667,0,0,1,0,0,0,1,0
29668,0,0,1,0,0,0,1,0
29669,0,0,1,0,0,0,1,0
29670,0,0,1,0,0,0,1,0
29671,0,0,1,0,0,0,1,0
29672,0,0,1,0,0,0,1,0
29673,0,0,1,0,0,0,1,0
29674,0,0,1,0,0,0,1,0
29675,0,0,1,0,0,0,1,0
29676,0,0,1,0,0,0,1,0
29677,0,0,1,0,0,0,1,0
29678,0,0,1,0,0,0,1,0
29679,0,0,1,0,0,0,1,0
29680,0,0,1,0,0,0,1,0
29681,0,0,1,0,0,0,1,0
29682,0,0,1,0,0,0,1,0
29683,0,0,1,0,0,0,1,0
29684,0,0,1,0,0,0,1,0
29685,0,0,1,0,0,0,1,0
29686,0,0,1,0,0,0,1,0
29687,0,0,1,0,0,0,1,0
29688,0,0,1,0,0,0,1,0
29689,0,0,1,0,0,0,1,0
29690,0,0,1,0,0,0,1,0
29691,0,0,1,0,0,0,1,0
29692,0,0,1,0,0,0,1,0
29693,0,0,1,0,0,0,1,0
29694,0,0,1,0,0,0,1,0
29695,0,0,1,0,0,0,1,0
29696,0,0,1,0,0,0,1,0
29697,0,0,1,0,0,0,1,0
29698,0,0,1,0,0,0,1,0
29699,0,0,1,0,0,0,1,0
29700,0,0,1,0,0,0,1,0
29701,0,0,1,0,0,0,1,0
29702,0,0,1,0,0,0,1,0
29703,0,0,1,0,0,0,1,0
29704,0,0,1,0,0,0,1,0
29705,0,0,1,0,0,0,1,0
29706,0,0,1,0,0,0,1,0
29707,0,0,1,0,0,0,1,0
29708,0,0,1,0,0,0,1,0
29709,0,0,1,0,0,0,1,0
29710,0,0,1,0,0,0,1,0
29711,0,0,1,0,0,0,1,0
29712,0,0,1,0,0,0,1,0
29713,0,0,1,0,0,0,1,0
29714,0,0,1,0,0,0,1,0
29715,0,0,1,0,0,0,1,0
29716,0,0,1,0,0,0,1,0
29717,0,0,1,0,0,0,1,0
29718,0,0,1,0,0,0,1,0
29719,0,0,1,0,0,0,1,0
29720,0,0,1,0,0,0,1,0
29721,0,0,1,0,0,0,1,0
29722,0,0,1,0,0,0,1,0
29723,0,0,1,0,0,0,1,0
29724,0,0,1,0,0,0,1,0
29725,0,0,1,0,0,0,1,0
29726,0,0,1,0,0,0,1,0
29727,0,0,1,0,0,0,1,0
29728,0,0,1,0,0,0,1,0
29729,0,0,1,0,0,0,1,0
29730,0,0,1,0,0,0,1,0
29731,0,0,1,0,0,0,1,0
29732,0,0,1,0,0,0,1,0
29733,0,0,1,0,0,0,1,0
29734,0,0,1,0,0,0,1,0
29735,0,0,1,0,0,0,1,0
29736,0,0,1,0,0,0,1,0
29737,0,0,1,0,0,0,1,0
29738,0,0,1,0,0,0,1,0
29739,0,0,1,0,0,0,1,0
29740,0,0,1,0,0,0,1,0
29741,0,0,1,0,0,0,1,0
29742,0,0,1,0,0,0,1,0
29743,0,0,1,0,0,0,1,0
29744,0,0,1,0,0,0,1,0
29745,0,0,1,0,0,0,1,0
29746,0,0,1,0,0,0,1,0
29747,0,0,1,0,0,0,1,0
29748,0,0,1,0,0,0,1,0
29749,0,0,1,0,0,0,1,0
29750,0,0,1,0,0,0,1,0
29751,0,0,1,0,0,0,1,0
29752,0,0,1,0,0,0,1,0
29753,0,0,1,0,0,0,1,0
29754,0,0,1,0,0,0,1,0
29755,0,0,1,0,0,0,1,0
29756,0,0,1,0,0,0,1,0
29757,0,0,1,0,0,0,1,0
29758,0,0,1,0,0,0,1,0
29759,0,0,1,0,0,0,1,0
29760,0,0,1,0,0,0,1,0
29761,0,0,1,0,0,0,1,0
29762,0,0,1,0,0,0,1,0
29763,0,0,1,0,0,0,1,0
29764,0,0,1,0,0,0,1,0
29765,0,0,1,0,0,0,1,0
29766,0,0,1,0,0,0,1,0
29767,0,0,1,0,0,0,1,0
29768,0,0,1,0,0,0,1,0
29769,0,0,1,0,0,0,1,0
29770,0,0,1,0,0,0,1,0
29771,0,0,1,0,0,0,1,0
29772,0,0,1,0,0,0,1,0
29773,0,0,1,0,0,0,1,0
29774,0,0,1,0,0,0,1,0
29775,0,0,1,0,0,0,1,0
29776,0,0,1,0,0,0,1,0
29777,0,0,1,0,0,0,1,0
29778,0,0,1,0,0,0,1,0
29779,0,0,1,0,0,0,1,0
29780,0,0,1,0,0,0,1,0
29781,0,0,1,0,0,0,1,0
29782,0,0,1,0,0,0,1,0
29783,0,0,1,0,0,0,1,0
29784,0,0,1,0,0,0,1,0
29785,0,0,1,0,0,0,1,0
29786,0,0,1,0,0,0,1,0
29787,0,0,1,0,0,0,1,0
29788,0,0,1,0,0,0,1,0
29789,0,0,1,0,0,0,1,0
29790,0,0,1,0,0,0,1,0
29791,0,0,1,0,0,0,1,0
29792,0,0,1,0,0,0,1,0
29793,0,0,1,0,0,0,1,0
29794,0,0,1,0,0,0,1,0
29795,0,0,1,0,0,0,1,0
29796,0,0,1,0,0,0,1,0
29797,0,0,1,0,0,0,1,0
29798,0,0,1,0,0,0,1,0
29799,0,0,1,0,0,0,1,0
29800,0,0,1,0,0,0,1,0
29801,0,0,1,0,0,0,1,0
29802,0,0,1,0,0,0,1,0
29803,0,0,1,0,0,0,1,0
29804,0,0,1,0,0,0,1,0
29805,0,0,1,0,0,0,1,0
29806,0,0,1,0,0,0,1,0
29807,0,0,1,0,0,0,1,0
29808,0,0,1,0,0,0,1,0
29809,0,0,1,0,0,0,1,0
29810,0,0,1,0,0,0,1,0
29811,0,0,1,0,0,0,1,0
29812,0,0,1,0,0,0,1,0
29813,0,0,1,0,0,0,1,0
29814,0,0,1,0,0,0,1,0
29815,0,0,1,0,0,0,1,0
29816,0,0,1,0,0,0,1,0
29817,0,0,1,0,0,0,1,0
29818,0,0,1,0,0,0,1,0
29819,0,0,1,0,0,0,1,0
29820,0,0,1,0,0,0,1,0
29821,0,0,1,0,0,0,1,0
29822,1,0,0,1,0,0,1,0
29823,0,0,1,0,0,0,1,0
29824,0,0,1,0,0,0,1,0
29825,0,0,1,0,0,0,1,0
29826,0,0,1,0,0,0,1,0
29827,0,0,1,0,0,0,1,0
29828,0,0,1,0,0,0,1,0
29829,0,0,1,0,0,0,1,0
29830,0,0,1,0,0,0,1,0
29831,0,0,1,0,0,0,1,0
29832,0,0,1,0,0,0,1,0
29833,0,0,1,0,0,0,1,0
29834,0,0,1,0,0,0,1,0
29835,0,0,1,0,0,0,1,0
29836,0,0,1,0,0,0,1,0
29837,0,0,1,0,0,0,1,0
29838,0,0,1,0,0,0,1,0
29839,0,0,1,0,0,0,1,0
29840,0,0,1,0,0,0,1,0
29841,0,0,1,0,0,0,1,0
29842,0,0,1,0,0,0,1,0
29843,0,0,1,0,0,0,1,0
29844,0,0,1,0,0,0,1,0
29845,0,0,1,0,0,0,1,0
29846,0,0,1,0,0,0,1,0
29847,0,0,1,0,0,0,1,0
29848,0,0,1,0,0,0,1,0
29849,0,0,1,0,0,0,1,0
29850,0,0,1,0,0,0,1,0
29851,0,0,1,0,0,0,1,0
29852,0,0,1,0,0,0,1,0
29853,0,0,1,0,0,0,1,0
29854,0,0,1,0,0,0,1,0
29855,0,0,1,0,0,0,1,0
29856,0,0,1,0,0,0,1,0
29857,0,0,1,0,0,0,1,0
29858,0,0,1,0,0,0,1,0
29859,0,0,1,0,0,0,1,0
29860,0,0,1,0,0,0,1,0
29861,0,0,1,0,0,0,1,0
29862,0,0,1,0,0,0,1,0
29863,0,0,1,0,0,0,1,0
29864,0,0,1,0,0,0,1,0
29865,0,0,1,0,0,0,1,0
29866,0,0,1,0,0,0,1,0
29867,0,0,1,0,0,0,1,0
29868,0,0,1,0,0,0,1,0
29869,0,0,1,0,0,0,1,0
29870,0,0,1,0,0,0,1,0
29871,0,0,1,0,0,0,1,0
29872,0,0,1,0,0,0,1,0
29873,0,0,1,0,0,0,1,0
29874,0,0,1,0,0,0,1,0
29875,0,0,1,0,0,0,1,0
29876,0,0,1,0,0,0,1,0
29877,0,0,1,0,0,0,1,0
29878,0,0,1,0,0,0,1,0
29879,0,0,1,0,0,0,1,0
29880,0,0,1,0,0,0,1,0
29881,0,0,1,0,0,0,1,0
29882,0,0,1,0,0,0,1,0
29883,0,0,1,0,0,0,1,0
29884,0,0,1,0,0,0,1,0
29885,0,0,1,0,0,0,1,0
29886,0,0,1,0,0,0,1,0
29887,0,0,1,0,0,0,1,0
29888,0,0,1,0,0,0,1,0
29889,0,0,1,0,0,0,1,0
29890,0,0,1,0,0,0,1,0
29891,0,0,1,0,0,0,1,0
29892,0,0,1,0,0,0,1,0
29893,0,0,1,0,0,0,1,0
29894,0,0,1,0,0,0,1,0
29895,0,0,1,0,0,0,1,0
29896,0,0,1,0,0,0,1,0
29897,0,0,1,0,0,0,1,0
29898,0,0,1,0,0,0,1,0
29899,0,0,1,0,0,0,1,0
29900,0,0,1,0,0,0,1,0
29901,0,0,1,0,0,0,1,0
29902,0,0,1,0,0,0,1,0
29903,0,0,1,0,0,0,1,0
29904,0,0,1,0,0,0,1,0
29905,0,0,1,0,0,0,1,0
29906,0,0,1,0,0,0,1,0
29907,0,0,1,0,0,0,1,0
29908,0,0,1,0,0,0,1,0
29909,0,0,1,0,0,0,1,0
29910,0,0,1,0,0,0,1,0
29911,0,0,1,0,0,0,1,0
29912,0,0,1,0,0,0,1,0
29913,0,0,1,0,0,0,1,0
29914,0,0,1,0,0,0,1,0
29915,0,0,1,0,0,0,1,0
29916,0,0,1,0,0,0,1,0
29917,0,0,1,0,0,0,1,0
29918,0,0,1,0,0,0,1,0
29919,0,0,1,0,0,0,1,0
29920,0,0,1,0,0,0,1,0
29921,0,0,1,0,0,0,1,0
29922,0,0,1,0,0,0,1,0
29923,0,0,1,0,0,0,1,0
29924,0,0,1,0,0,0,1,0
29925,0,0,1,0,0,0,1,0
29926,0,0,1,0,0,0,1,0
29927,0,0,1,0,0,0,1,0
29928,0,0,1,0,0,0,1,0
29929,0,0,1,0,0,0,1,0
29930,0,0,1,0,0,0,1,0
29931,0,0,1,0,0,0,1,0
29932,0,0,1,0,0,0,1,0
29933,0,0,1,0,0,0,1,0
29934,0,0,1,0,0,0,1,0
29935,0,0,1,0,0,0,1,0
29936,0,0,1,0,0,0,1,0
29937,0,0,1,0,0,0,1,0
29938,0,0,1,0,0,0,1,0
29939,0,0,1,0,0,0,1,0
29940,0,0,1,0,0,0,1,0
29941,0,0,1,0,0,0,1,0
29942,0,0,1,0,0,0,1,0
29943,0,0,1,0,0,0,1,0
29944,0,0,1,0,0,0,1,0
29945,0,0,1,0,0,0,1,0
29946,0,0,1,0,0,0,1,0
29947,0,0,1,0,0,0,1,0
29948,0,0,1,0,0,0,1,0
29949,0,0,1,0,0,0,1,0
29950,0,0,1,0,0,0,1,0
29951,0,0,1,0,0,0,1,0
29952,0,0,1,0,0,0,1,0
29953,0,0,1,0,0,0,1,0
29954,0,0,1,0,0,0,1,0
29955,0,0,1,0,0,0,1,0
29956,0,0,1,0,0,0,1,0
29957,0,0,1,0,0,0,1,0
29958,0,0,1,0,0,0,1,0
29959,0,0,1,0,0,0,1,0
29960,0,0,1,0,0,0,1,0
29961,0,0,1,0,0,0,1,0
29962,0,0,1,0,0,0,1,0
29963,0,0,1,0,0,0,1,0
29964,0,0,1,0,0,0,1,0
29965,0,0,1,0,0,0,1,0
29966,0,0,1,0,0,0,1,0
29967,0,0,1,0,0,0,1,0
29968,0,0,1,0,0,0,1,0
29969,0,0,1,0,0,0,1,0
29970,0,0,1,0,0,0,1,0
29971,0,0,1,0,0,0,1,0
29972,0,0,1,0,0,0,1,0
29973,0,0,1,0,0,0,1,0
29974,0,0,1,0,0,0,1,0
29975,0,0,1,0,0,0,1,0
29976,0,0,1,0,0,0,1,0
29977,0,0,1,0,0,0,1,0
29978,0,0,1,0,0,0,1,0
29979,0,0,1,0,0,0,1,0
29980,0,0,1,0,0,0,1,0
29981,0,0,1,0,0,0,1,0
29982,0,0,1,0,0,0,1,0
29983,0,0,1,0,0,0,1,0
29984,0,0,1,0,0,0,1,0
29985,0,0,1,0,0,0,1,0
29986,0,0,1,0,0,0,1,0
29987,0,0,1,0,0,0,1,0
29988,0,0,1,0,0,0,1,0
29989,0,0,1,0,0,0,1,0
29990,0,0,1,0,0,0,1,0
29991,0,0,1,0,0,0,1,0
29992,0,0,1,0,0,0,1,0
29993,0,0,1,0,0,0,1,0
29994,0,0,1,0,0,0,1,0
29995,0,0,1,0,0,0,1,0
29996,0,0,1,0,0,0,1,0
29997,0,0,1,0,0,0,1,0
29998,0,0,1,0,0,0,1,0
29999,0,0,1,0,0,0,1,0
30000,0,0,1,0,0,0,1,0
30001,0,0,1,0,0,0,1,0
30002,0,0,1,0,0,0,1,0
30003,0,0,1,0,0,0,1,0
30004,0,0,1,0,0,0,1,0
30005,0,0,1,0,0,0,1,0
30006,0,0,1,0,0,0,1,0
30007,0,0,1,0,0,0,1,0
30008,0,0,1,0,0,0,1,0
30009,0,0,1,0,0,0,1,0
30010,0,0,1,0,0,0,1,0
30011,0,0,1,0,0,0,1,0
30012,0,0,1,0,0,0,1,0
30013,0,0,1,0,0,0,1,0
30014,0,0,1,0,0,0,1,0
30015,0,0,1,0,0,0,1,0
30016,0,0,1,0,0,0,1,0
30017,0,0,1,0,0,0,1,0
30018,0,0,1,0,0,0,1,0
30019,0,0,1,0,0,0,1,0
30020,0,0,1,0,0,0,1,0
30021,0,0,1,0,0,0,1,0
30022,0,0,1,0,0,0,1,0
30023,0,0,1,0,0,0,1,0
30024,0,0,1,0,0,0,1,0
30025,0,0,1,0,0,0,1,0
30026,0,0,1,0,0,0,1,0
30027,0,0,1,0,0,0,1,0
30028,0,0,1,0,0,0,1,0
30029,0,0,1,0,0,0,1,0
30030,0,0,1,0,0,0,1,0
30031,0,0,1,0,0,0,1,0
30032,0,0,1,0,0,0,1,0
30033,0,0,1,0,0,0,1,0
30034,0,0,1,0,0,0,1,0
30035,0,0,1,0,0,0,1,0
30036,0,0,1,0,0,0,1,0
30037,0,0,1,0,0,0,1,0
30038,0,0,1,0,0,0,1,0
30039,0,0,1,0,0,0,1,0
30040,0,0,1,0,0,0,1,0
30041,0,0,1,0,0,0,1,0
30042,0,0,1,0,0,0,1,0
30043,0,0,1,0,0,0,1,0
30044,0,0,1,0,0,0,1,0
30045,0,0,1,0,0,0,1,0
30046,0,0,1,0,0,0,1,0
30047,0,0,1,0,0,0,1,0
30048,0,0,1,0,0,0,1,0
30049,0,0,1,0,0,0,1,0
30050,0,0,1,0,0,0,1,0
30051,0,0,1,0,0,0,1,0
30052,0,0,1,0,0,0,1,0
30053,0,0,1,0,0,0,1,0
30054,0,0,1,0,0,0,1,0
30055,0,0,1,0,0,0,1,0
30056,0,0,1,0,0,0,1,0
30057,0,0,1,0,0,0,1,0
30058,0,0,1,0,0,0,1,0
30059,0,0,1,0,0,0,1,0
30060,0,0,1,0,0,0,1,0
30061,0,0,1,0,0,0,1,0
30062,0,0,1,0,0,0,1,0
30063,0,0,1,0,0,0,1,0
30064,0,0,1,0,0,0,1,0
30065,0,0,1,0,0,0,1,0
30066,0,0,1,0,0,0,1,0
30067,0,0,1,0,0,0,1,0
30068,0,0,1,0,0,0,1,0
30069,0,0,1,0,0,0,1,0
30070,0,0,1,0,0,0,1,0
30071,0,0,1,0,0,0,1,0
30072,0,0,1,0,0,0,1,0
30073,0,0,1,0,0,0,1,0
30074,0,0,1,0,0,0,1,0
30075,0,0,1,0,0,0,1,0
30076,0,0,1,0,0,0,1,0
30077,0,0,1,0,0,0,1,0
30078,0,0,1,0,0,0,1,0
30079,0,0,1,0,0,0,1,0
30080,0,0,1,0,0,0,1,0
30081,0,0,1,0,0,0,1,0
30082,0,0,1,0,0,0,1,0
30083,0,0,1,0,0,0,1,0
30084,0,0,1,0,0,0,1,0
30085,0,0,1,0,0,0,1,0
30086,0,0,1,0,0,0,1,0
30087,0,0,1,0,0,0,1,0
30088,0,0,1,0,0,0,1,0
30089,0,0,1,0,0,0,1,0
30090,0,0,1,0,0,0,1,0
30091,0,0,1,0,0,0,1,0
30092,0,0,1,0,0,0,1,0
30093,0,0,1,0,0,0,1,0
30094,0,0,1,0,0,0,1,0
30095,0,0,1,0,0,0,1,0
30096,0,0,1,0,0,0,1,0
30097,0,0,1,0,0,0,1,0
30098,0,0,1,0,0,0,1,0
30099,0,0,1,0,0,0,1,0
30100,0,0,1,0,0,0,1,0
30101,0,0,1,0,0,0,1,0
30102,0,0,1,0,0,0,1,0
30103,0,0,1,0,0,0,1,0
30104,0,0,1,0,0,0,1,0
30105,0,0,1,0,0,0,1,0
30106,0,0,1,0,0,0,1,0
30107,0,0,1,0,0,0,1,0
30108,0,0,1,0,0,0,1,0
30109,0,0,1,0,0,0,1,0
30110,0,0,1,0,0,0,1,0
30111,0,0,1,0,0,0,1,0
30112,0,0,1,0,0,0,1,0
30113,0,0,1,0,0,0,1,0
30114,0,0,1,0,0,0,1,0
30115,0,0,1,0,0,0,1,0
30116,0,0,1,0,0,0,1,0
30117,0,0,1,0,0,0,1,0
30118,0,0,1,0,0,0,1,0
30119,0,0,1,0,0,0,1,0
30120,0,0,1,0,0,0,1,0
30121,0,0,1,0,0,0,1,0
30122,0,0,1,0,0,0,1,0
30123,0,0,1,0,0,0,1,0
30124,0,0,1,0,0,0,1,0
30125,0,0,1,0,0,0,1,0
30126,0,0,1,0,0,0,1,0
30127,0,0,1,0,0,0,1,0
30128,0,0,1,0,0,0,1,0
30129,0,0,1,0,0,0,1,0
30130,0,0,1,0,0,0,1,0
30131,0,0,1,0,0,0,1,0
30132,0,0,1,0,0,0,1,0
30133,0,0,1,0,0,0,1,0
30134,0,0,1,0,0,0,1,0
30135,0,0,1,0,0,0,1,0
30136,0,0,1,0,0,0,1,0
30137,0,0,1,0,0,0,1,0
30138,0,0,1,0,0,0,1,0
30139,0,0,1,0,0,0,1,0
30140,0,0,1,0,0,0,1,0
30141,0,0,1,0,0,0,1,0
30142,0,0,1,0,0,0,1,0
30143,0,0,1,0,0,0,1,0
30144,0,0,1,0,0,0,1,0
30145,0,0,1,0,0,0,1,0
30146,0,0,1,0,0,0,1,0
30147,0,0,1,0,0,0,1,0
30148,0,0,1,0,0,0,1,0
30149,0,0,1,0,0,0,1,0
30150,0,0,1,0,0,0,1,0
30151,0,0,1,0,0,0,1,0
30152,0,0,1,0,0,0,1,0
30153,0,0,1,0,0,0,1,0
30154,0,0,1,0,0,0,1,0
30155,0,0,1,0,0,0,1,0
30156,0,0,1,0,0,0,1,0
30157,0,0,1,0,0,0,1,0
30158,0,0,1,0,0,0,1,0
30159,0,0,1,0,0,0,1,0
30160,0,0,1,0,0,0,1,0
30161,0,0,1,0,0,0,1,0
30162,0,0,1,0,0,0,1,0
30163,0,0,1,0,0,0,1,0
30164,0,0,1,0,0,0,1,0
30165,0,0,1,0,0,0,1,0
30166,0,0,1,0,0,0,1,0
30167,0,0,1,0,0,0,1,0
30168,0,0,1,0,0,0,1,0
30169,0,0,1,0,0,0,1,0
30170,0,0,1,0,0,0,1,0
30171,0,0,1,0,0,0,1,0
30172,0,0,1,0,0,0,1,0
30173,0,0,1,0,0,0,1,0
30174,0,0,1,0,0,0,1,0
30175,0,0,1,0,0,0,1,0
30176,0,0,1,0,0,0,1,0
30177,0,0,1,0,0,0,1,0
30178,0,0,1,0,0,0,1,0
30179,0,0,1,0,0,0,1,0
30180,0,0,1,0,0,0,1,0
30181,0,0,1,0,0,0,1,0
30182,0,0,1,0,0,0,1,0
30183,0,0,1,0,0,0,1,0
30184,0,0,1,0,0,0,1,0
30185,0,0,1,0,0,0,1,0
30186,0,0,1,0,0,0,1,0
30187,0,0,1,0,0,0,1,0
